"DOY","ID","Location","Region","Month.Caught","Hatch.Date","Settlement.Date","SL","Age","AP","Reading","increment","incwidth","SST","ID2","cum.deg.day","AP2"
102,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,24,1.85,9.365145787,"Skerries_2009-08-24_B6.1",216.4960190275,NA
103,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,25,1.48,9.311805992,"Skerries_2009-08-24_B6.1",225.8078250195,NA
104,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,26,2.22,9.416691765,"Skerries_2009-08-24_B6.1",235.2245167845,NA
105,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,27,1.85,9.504576578,"Skerries_2009-08-24_B6.1",244.7290933625,NA
106,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,28,1.85,9.611725889,"Skerries_2009-08-24_B6.1",254.3408192515,NA
107,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,29,1.85,9.875216654,"Skerries_2009-08-24_B6.1",264.2160359055,NA
108,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,30,1.85,9.94520346,"Skerries_2009-08-24_B6.1",274.1612393655,NA
109,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,31,1.48,10.04116325,"Skerries_2009-08-24_B6.1",284.2024026155,NA
110,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,32,1.85,10.31115796,"Skerries_2009-08-24_B6.1",294.5135605755,NA
111,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,33,2.22,10.47605079,"Skerries_2009-08-24_B6.1",304.9896113655,NA
112,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,34,1.48,10.49306568,"Skerries_2009-08-24_B6.1",315.4826770455,NA
113,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,35,1.85,9.445822333,"Skerries_2009-08-24_B6.1",324.9284993785,NA
114,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,36,2.59,9.802957385,"Skerries_2009-08-24_B6.1",334.7314567635,36
115,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,37,2.59,9.798257129,"Skerries_2009-08-24_B6.1",344.5297138925,NA
116,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,38,3.33,9.782716597,"Skerries_2009-08-24_B6.1",354.3124304895,NA
117,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,39,2.96,9.734413169,"Skerries_2009-08-24_B6.1",364.0468436585,NA
118,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,40,3.33,9.799508331,"Skerries_2009-08-24_B6.1",373.8463519895,NA
119,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,41,2.96,9.993255687,"Skerries_2009-08-24_B6.1",383.8396076765,NA
120,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,42,3.7,10.54306056,"Skerries_2009-08-24_B6.1",394.3826682365,NA
121,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,43,3.7,10.58649487,"Skerries_2009-08-24_B6.1",404.9691631065,NA
122,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,44,3.33,10.47554966,"Skerries_2009-08-24_B6.1",415.4447127665,NA
123,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,45,3.33,10.36460445,"Skerries_2009-08-24_B6.1",425.8093172165,NA
124,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,46,3.7,10.306186875,"Skerries_2009-08-24_B6.1",436.1155040915,NA
125,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,47,3.7,10.2477693,"Skerries_2009-08-24_B6.1",446.3632733915,NA
126,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,48,3.7,10.58514434,"Skerries_2009-08-24_B6.1",456.9484177315,NA
127,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,49,3.33,10.47711679,"Skerries_2009-08-24_B6.1",467.4255345215,NA
128,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,50,3.33,10.49528157,"Skerries_2009-08-24_B6.1",477.9208160915,NA
129,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,51,2.59,10.51344635,"Skerries_2009-08-24_B6.1",488.4342624415,NA
130,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,52,3.7,10.47694409,"Skerries_2009-08-24_B6.1",498.9112065315,NA
131,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,53,2.96,10.61743816,"Skerries_2009-08-24_B6.1",509.5286446915,NA
132,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,54,3.7,10.82074364,"Skerries_2009-08-24_B6.1",520.3493883315,NA
133,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,55,3.33,10.59850961,"Skerries_2009-08-24_B6.1",530.9478979415,NA
134,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,56,4.07,10.52006008,"Skerries_2009-08-24_B6.1",541.4679580215,NA
135,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,57,2.96,10.42224074,"Skerries_2009-08-24_B6.1",551.8901987615,NA
136,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,58,4.07,10.1112528,"Skerries_2009-08-24_B6.1",562.0014515615,NA
137,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,59,3.7,10.13685581,"Skerries_2009-08-24_B6.1",572.1383073715,NA
138,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,60,3.7,10.33642727,"Skerries_2009-08-24_B6.1",582.4747346415,NA
139,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,61,3.33,10.530405,"Skerries_2009-08-24_B6.1",593.0051396415,NA
140,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,62,4.07,10.77928084,"Skerries_2009-08-24_B6.1",603.7844204815,NA
141,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,63,3.7,11.05915091,"Skerries_2009-08-24_B6.1",614.8435713915,NA
142,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,64,2.22,11.58856745,"Skerries_2009-08-24_B6.1",626.4321388415,NA
143,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,65,6.29,11.24475385,"Skerries_2009-08-24_B6.1",637.6768926915,NA
144,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,66,5.18,11.53535277,"Skerries_2009-08-24_B6.1",649.2122454615,NA
145,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,67,5.92,11.646045,"Skerries_2009-08-24_B6.1",660.8582904615,NA
146,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,68,4.81,11.68109981,"Skerries_2009-08-24_B6.1",672.5393902715,NA
147,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,69,6.29,11.76029494,"Skerries_2009-08-24_B6.1",684.2996852115,NA
148,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,70,6.66,12.18281336,"Skerries_2009-08-24_B6.1",696.4824985715,NA
149,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,71,5.18,12.39185902,"Skerries_2009-08-24_B6.1",708.8743575915,NA
150,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,72,4.44,12.64883395,"Skerries_2009-08-24_B6.1",721.5231915415,NA
151,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,73,5.18,12.90580888,"Skerries_2009-08-24_B6.1",734.4290004215,NA
152,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,74,4.44,13.32391541,"Skerries_2009-08-24_B6.1",747.7529158315,NA
153,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,75,3.7,12.97317125,"Skerries_2009-08-24_B6.1",760.7260870815,NA
154,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,76,4.81,13.71498142,"Skerries_2009-08-24_B6.1",774.4410685015,NA
155,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,77,5.18,13.57425921,"Skerries_2009-08-24_B6.1",788.0153277115,NA
156,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,78,4.44,13.08219,"Skerries_2009-08-24_B6.1",801.0975177115,NA
157,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,79,5.92,12.10283123,"Skerries_2009-08-24_B6.1",813.2003489415,NA
158,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,80,5.18,11.92088744,"Skerries_2009-08-24_B6.1",825.1212363815,NA
159,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,81,4.44,11.94029344,"Skerries_2009-08-24_B6.1",837.0615298215,NA
160,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,82,5.18,12.29386591,"Skerries_2009-08-24_B6.1",849.3553957315,NA
161,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,83,5.18,12.77890708,"Skerries_2009-08-24_B6.1",862.1343028115,NA
162,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,84,6.29,13.38134172,"Skerries_2009-08-24_B6.1",875.5156445315,NA
163,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,85,7.4,13.58371804,"Skerries_2009-08-24_B6.1",889.0993625715,NA
164,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,86,4.81,13.28878788,"Skerries_2009-08-24_B6.1",902.3881504515,NA
165,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,87,4.44,13.78954838,"Skerries_2009-08-24_B6.1",916.1776988315,NA
166,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,88,5.18,13.21911638,"Skerries_2009-08-24_B6.1",929.3968152115,NA
167,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,89,5.18,13.98769321,"Skerries_2009-08-24_B6.1",943.3845084215,NA
168,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,90,7.77,13.69195587,"Skerries_2009-08-24_B6.1",957.0764642915,NA
169,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,91,5.18,13.4224835,"Skerries_2009-08-24_B6.1",970.4989477915,NA
170,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,92,8.14,13.39658235,"Skerries_2009-08-24_B6.1",983.8955301415,NA
171,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,93,5.92,13.38992823,"Skerries_2009-08-24_B6.1",997.2854583715,NA
172,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,94,6.66,14.27068071,"Skerries_2009-08-24_B6.1",1011.5561390815,NA
173,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,95,5.18,14.635471,"Skerries_2009-08-24_B6.1",1026.1916100815,NA
174,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,96,5.55,14.60228661,"Skerries_2009-08-24_B6.1",1040.7938966915,NA
175,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,97,5.55,14.43310093,"Skerries_2009-08-24_B6.1",1055.2269976215,NA
176,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,98,4.07,13.93331805,"Skerries_2009-08-24_B6.1",1069.1603156715,NA
177,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,99,5.18,14.55533643,"Skerries_2009-08-24_B6.1",1083.7156521015,NA
178,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,100,4.07,14.81138978,"Skerries_2009-08-24_B6.1",1098.5270418815,NA
179,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,101,4.81,14.82937985,"Skerries_2009-08-24_B6.1",1113.3564217315,NA
180,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,102,5.55,14.82827363,"Skerries_2009-08-24_B6.1",1128.1846953615,NA
181,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,103,5.92,14.84684732,"Skerries_2009-08-24_B6.1",1143.0315426815,NA
182,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,104,6.29,14.86332698,"Skerries_2009-08-24_B6.1",1157.8948696615,NA
183,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,105,6.29,15.80333467,"Skerries_2009-08-24_B6.1",1173.6982043315,NA
184,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,106,5.55,15.45573198,"Skerries_2009-08-24_B6.1",1189.1539363115,NA
185,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,107,4.44,15.09517959,"Skerries_2009-08-24_B6.1",1204.2491159015,NA
186,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,108,6.29,14.90001634,"Skerries_2009-08-24_B6.1",1219.1491322415,NA
187,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,109,4.44,14.58764317,"Skerries_2009-08-24_B6.1",1233.7367754115,NA
188,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,110,4.81,15.16222355,"Skerries_2009-08-24_B6.1",1248.8989989615,NA
189,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,111,3.7,15.11958283,"Skerries_2009-08-24_B6.1",1264.0185817915,NA
190,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,112,5.92,14.85346179,"Skerries_2009-08-24_B6.1",1278.8720435815,NA
191,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,113,5.92,14.84608026,"Skerries_2009-08-24_B6.1",1293.7181238415,NA
192,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,114,4.07,14.65106825,"Skerries_2009-08-24_B6.1",1308.3691920915,NA
193,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,115,3.33,14.57272445,"Skerries_2009-08-24_B6.1",1322.9419165415,NA
194,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,116,3.7,14.36765968,"Skerries_2009-08-24_B6.1",1337.3095762215,NA
195,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,117,4.07,14.56318263,"Skerries_2009-08-24_B6.1",1351.8727588515,NA
196,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,118,5.92,14.64917959,"Skerries_2009-08-24_B6.1",1366.5219384415,NA
197,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,119,5.18,14.90513169,"Skerries_2009-08-24_B6.1",1381.4270701315,NA
198,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,120,4.07,15.2034521,"Skerries_2009-08-24_B6.1",1396.6305222315,NA
199,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,121,3.7,15.24754886,"Skerries_2009-08-24_B6.1",1411.8780710915,NA
200,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,122,4.44,15.1665588,"Skerries_2009-08-24_B6.1",1427.0446298915,NA
201,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,123,4.81,15.16214162,"Skerries_2009-08-24_B6.1",1442.2067715115,NA
202,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,124,4.81,15.14821676,"Skerries_2009-08-24_B6.1",1457.3549882715,NA
203,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,125,4.07,15.03449952,"Skerries_2009-08-24_B6.1",1472.3894877915,NA
204,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,126,4.44,14.72505845,"Skerries_2009-08-24_B6.1",1487.1145462415,NA
205,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,127,5.55,15.11031096,"Skerries_2009-08-24_B6.1",1502.2248572015,NA
206,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,128,5.18,15.25391846,"Skerries_2009-08-24_B6.1",1517.4787756615,NA
207,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,129,4.44,15.26611999,"Skerries_2009-08-24_B6.1",1532.7448956515,NA
208,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,130,5.18,15.07113201,"Skerries_2009-08-24_B6.1",1547.8160276615,NA
209,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,131,7.4,14.73393816,"Skerries_2009-08-24_B6.1",1562.5499658215,NA
210,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,132,8.14,14.72935245,"Skerries_2009-08-24_B6.1",1577.2793182715,NA
211,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,133,9.25,15.1542983,"Skerries_2009-08-24_B6.1",1592.4336165715,NA
212,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,134,7.4,15.2966687,"Skerries_2009-08-24_B6.1",1607.7302852715,NA
213,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,135,7.03,15.20539394,"Skerries_2009-08-24_B6.1",1622.9356792115,NA
214,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,136,7.77,15.44306559,"Skerries_2009-08-24_B6.1",1638.3787448015,NA
215,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,137,7.03,15.06761519,"Skerries_2009-08-24_B6.1",1653.4463599915,NA
216,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,138,6.29,15.10107065,"Skerries_2009-08-24_B6.1",1668.5474306415,NA
217,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,139,5.92,15.04928869,"Skerries_2009-08-24_B6.1",1683.5967193315,NA
218,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,140,5.55,15.01314531,"Skerries_2009-08-24_B6.1",1698.6098646415,NA
219,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,141,5.92,15.3045157,"Skerries_2009-08-24_B6.1",1713.9143803415,NA
220,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,142,5.92,15.35474672,"Skerries_2009-08-24_B6.1",1729.2691270615,NA
221,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,143,4.44,15.91990644,"Skerries_2009-08-24_B6.1",1745.1890335015,NA
222,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,144,5.92,15.97540532,"Skerries_2009-08-24_B6.1",1761.1644388215,NA
223,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,145,8.14,16.00514242,"Skerries_2009-08-24_B6.1",1777.1695812415,NA
224,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,146,5.55,16.02624383,"Skerries_2009-08-24_B6.1",1793.1958250715,NA
225,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,147,7.03,16.02786543,"Skerries_2009-08-24_B6.1",1809.2236905015,NA
226,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,148,8.14,15.76174575,"Skerries_2009-08-24_B6.1",1824.9854362515,NA
227,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,149,9.25,15.63180839,"Skerries_2009-08-24_B6.1",1840.6172446415,NA
228,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,150,8.14,15.88618756,"Skerries_2009-08-24_B6.1",1856.5034322015,NA
229,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,151,6.29,15.94349487,"Skerries_2009-08-24_B6.1",1872.4469270715,NA
230,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,152,7.4,15.37703653,"Skerries_2009-08-24_B6.1",1887.8239636015,NA
231,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,153,6.29,15.28931,"Skerries_2009-08-24_B6.1",1903.1132736015,NA
232,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,154,6.29,15.23251426,"Skerries_2009-08-24_B6.1",1918.3457878615,NA
233,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,155,8.14,15.33851137,"Skerries_2009-08-24_B6.1",1933.6842992315,NA
234,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",79,115,46.17,157,36,1,156,8.51,15.52868343,"Skerries_2009-08-24_B6.1",1949.2129826615,NA
80,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,1,1.48,8.907661967,"Skerries_2009-08-24_B6.2",8.907661967,NA
81,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,2,1.85,8.925861583,"Skerries_2009-08-24_B6.2",17.83352355,NA
82,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,3,1.11,8.775262576,"Skerries_2009-08-24_B6.2",26.608786126,NA
83,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,4,1.85,8.712842518,"Skerries_2009-08-24_B6.2",35.321628644,NA
84,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,5,1.48,8.744985902,"Skerries_2009-08-24_B6.2",44.066614546,NA
85,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,6,1.11,8.803188241,"Skerries_2009-08-24_B6.2",52.869802787,NA
86,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,7,1.11,8.771627844,"Skerries_2009-08-24_B6.2",61.641430631,NA
87,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,8,1.11,8.679457706,"Skerries_2009-08-24_B6.2",70.320888337,NA
88,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,9,1.11,8.471990548,"Skerries_2009-08-24_B6.2",78.792878885,NA
89,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,10,1.48,8.804986807,"Skerries_2009-08-24_B6.2",87.597865692,NA
90,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,11,1.48,9.0648326375,"Skerries_2009-08-24_B6.2",96.6626983295,NA
91,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,12,1.48,9.324678468,"Skerries_2009-08-24_B6.2",105.9873767975,NA
92,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,13,1.11,9.492737584,"Skerries_2009-08-24_B6.2",115.4801143815,NA
93,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,14,1.85,9.480322172,"Skerries_2009-08-24_B6.2",124.9604365535,NA
94,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,15,1.48,9.303704261,"Skerries_2009-08-24_B6.2",134.2641408145,NA
95,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,16,1.11,8.965543255,"Skerries_2009-08-24_B6.2",143.2296840695,NA
96,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,17,1.48,8.915536687,"Skerries_2009-08-24_B6.2",152.1452207565,NA
97,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,18,1.48,9.020368837,"Skerries_2009-08-24_B6.2",161.1655895935,NA
98,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,19,1.85,9.076604293,"Skerries_2009-08-24_B6.2",170.2421938865,NA
99,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,20,1.48,9.249,"Skerries_2009-08-24_B6.2",179.4911938865,NA
100,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,21,1.48,9.303204026,"Skerries_2009-08-24_B6.2",188.7943979125,NA
101,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,22,1.48,9.369266421,"Skerries_2009-08-24_B6.2",198.1636643335,NA
102,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,23,1.48,9.365145787,"Skerries_2009-08-24_B6.2",207.5288101205,NA
103,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,24,1.85,9.311805992,"Skerries_2009-08-24_B6.2",216.8406161125,NA
104,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,25,1.48,9.416691765,"Skerries_2009-08-24_B6.2",226.2573078775,NA
105,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,26,1.48,9.504576578,"Skerries_2009-08-24_B6.2",235.7618844555,NA
106,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,27,1.48,9.611725889,"Skerries_2009-08-24_B6.2",245.3736103445,NA
107,"Skerries_2009-08-24_B6","Skerries","E. Ireland","August",80,120,46.17,156,40,2,28,1.48,9.875216654,"Skerries_2009-08-24_B6.2",255.2488269985,NA
